"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Tobai","Bastu Five","Support",7,"43%",,8,24,67,3.1,"70.8%","7.5%","20.7%","14%",24,-20,-4.6,1.2,"4.6%",312,"12.9%","12.0%",121,"10.9%",0,1.27,0.13,0.41
"Touch","Verdant","Support",8,"38%","100%",11,50,94,2.1,"68.2%","7.1%","25.8%","25%",52,31,2.3,1.2,"3.1%",193,"7.5%","7.0%",117,"10.1%",0,1.58,0.36,0.4
"Venzer","JD|XL","ADC",16,"81%","50%",91,62,127,3.5,"62.8%","26.2%","28.2%","44%",576,315,14.1,8.8,"26.7%",664,"23.9%","24.0%",338,"24.3%",0,0.35,0.13,0.31
"Victa","Blade Edge","Top",6,"33%",,18,30,49,2.2,"52.3%","14.1%","23.1%","50%",-175,104,-10.5,6.2,"20.6%",609,"22.1%","19.4%",207,"18.2%",0,0.37,0.04,0.06
"Viggomopsen","Guarp Gaming","Top",6,"33%",,16,29,32,1.7,"55.8%","18.6%","20.1%","17%",-329,-214,-5.3,6.9,"21.6%",541,"24.3%","23.9%",231,"21.2%",0,0.34,0.03,0.15
"Viking","X7 Esports","Jungle",9,"67%","0%",28,37,120,4,"69.5%","13.1%","22.6%","44%",-491,-263,-3.9,4.9,"13.3%",439,"15.5%","15.3%",214,"16.5%",2,0.26,0.14,0.2
"Wayzen","Viperio","Middle",6,"17%",,21,23,19,1.7,"56.3%","29.6%","18.7%","33%",253,252,6.8,8.4,"24.7%",420,"23.2%","21.6%",251,"23.8%",0,0.37,0.19,0.11
"Woden","DMG Esports","Jungle",2,"0%","100%",6,7,17,3.3,"74.2%","19.4%","17.1%","50%",152,-88,0,5.1,"15.7%",371,"17.5%","19.9%",225,"20.5%",0,0.26,0.28,0.21
"x4NTY","unknown team","Top",6,"33%",,14,21,37,2.4,"62.2%","17.1%","18.4%","33%",-274,-217,-11.3,7.1,"23.5%",471,"24.2%","22.9%",235,"21.1%",0,0.34,0.08,0.1
"Xero","DMG Esports","Middle",8,"38%","0%",28,27,50,2.9,"54.5%","19.6%","17.9%","13%",-80,-125,-3.8,7.2,"23.5%",578,"23.2%","24.4%",258,"21.7%",0,0.3,0.11,0.11
"zeta","unknown team","Top",5,"20%",,10,25,28,1.5,"41.3%","10.9%","17.1%","20%",-646,291,-3.4,7.1,"27.7%",499,"18.4%","17.7%",226,"21.2%",0,0.21,0.02,0.07
"Zhandia","KAOS e-sport","Middle",8,"50%","50%",33,38,44,2,"59.2%","25.4%","26.8%","13%",-56,25,1.1,8.5,"27.0%",705,"26.6%","27.9%",289,"24.7%",0,0.23,0.04,0.11
"Zpikee","Team Singularity","ADC",8,"50%","0%",52,21,43,4.5,"70.4%","38.5%","15.9%","13%",-92,-61,-4.5,7.7,"27.9%",591,"27.2%","29.2%",292,"26.0%",0,0.32,0.09,0.14
"Zvene","Lundqvist Lightside","Support",6,"50%",,6,14,68,5.3,"80.4%","6.5%","18.2%","33%",83,-141,2,0.7,"2.4%",239,"10.3%","7.5%",115,"9.8%",0,0.96,0.24,0.17
