"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"shanji","Oh My God","Top",43,"49%","60%",119,103,233,3.4,"68.0%","23.0%","18.2%",,,,,8.4,,520,"25.7%",,274,"23.7%",,0.33,0.17,0.17
"Shanks","Team WE","Middle",32,"19%","59%",75,85,155,2.7,"76.2%","24.8%","17.5%",,,,,8.6,,523,"29.2%",,246,"23.9%",,0.39,0.14,0.29
"ShiauC","Ultra Prime","Support",27,"33%","52%",19,118,173,1.6,"66.7%","6.6%","28.2%",,,,,1,,149,"7.3%",,97,"8.8%",,1.73,0.57,0.32
"Smlz","Team WE","ADC",12,"25%","50%",35,34,41,2.2,"74.5%","34.3%","19.5%",,,,,10,,536,"28.4%",,311,"28.9%",,0.32,0.1,0.41
"SofM","Weibo Gaming","Jungle",41,"56%","34%",100,87,231,3.8,"62.5%","18.9%","18.0%",,,,,5.5,,291,"12.7%",,197,"16.6%",,0.51,0.37,0.45
"Southwind","ThunderTalk Gaming","Support",11,"27%","55%",12,20,82,4.7,"75.8%","9.7%","16.5%",,,,,1.8,,170,"9.6%",,126,"11.5%",,1.71,0.52,0.38
"Strive","Rare Atom","Middle",42,"33%","55%",107,112,191,2.7,"69.1%","24.8%","18.0%",,,,,8.6,,514,"25.1%",,265,"23.7%",,0.48,0.16,0.27
"Summit","FunPlus Phoenix","Top",24,"58%","33%",69,60,125,3.2,"60.4%","21.5%","21.4%",,,,,8.5,,675,"30.5%",,282,"23.3%",,0.35,0.16,0.25
"SwordArt","Weibo Gaming","Support",1,"100%","0%",1,4,11,3,"75.0%","6.3%","28.6%",,,,,0.2,,92,"3.7%",,97,"7.7%",,1.53,0.49,0.12
"Tarzan","LNG Esports","Jungle",39,"51%","59%",116,94,233,3.7,"68.7%","22.8%","19.1%",,,,,5.2,,287,"13.6%",,198,"17.4%",,0.51,0.37,0.43
"TheShy","Weibo Gaming","Top",41,"56%","66%",136,130,178,2.4,"59.2%","25.7%","27.0%",,,,,8.5,,692,"30.6%",,285,"24.0%",,0.4,0.14,0.15
"Tian","Top Esports","Jungle",38,"76%","47%",99,88,283,4.3,"65.7%","17.0%","24.0%",,,,,5.6,,310,"13.9%",,213,"17.4%",,0.43,0.38,0.45
"ucal","ThunderTalk Gaming","Middle",41,"44%","49%",140,84,228,4.4,"69.0%","26.3%","16.8%",,,,,8.8,,514,"26.6%",,283,"24.6%",,0.37,0.14,0.34
"View","Team WE","Jungle",17,"18%","41%",35,57,90,2.2,"71.0%","19.9%","23.5%",,,,,4.6,,227,"12.3%",,166,"16.3%",,0.39,0.33,0.52
"Viper","EDward Gaming","ADC",38,"66%","37%",189,68,232,6.2,"77.0%","34.6%","17.7%",,,,,8.5,,689,"29.6%",,321,"26.0%",,0.68,0.18,0.52
"Wayward","Top Esports","Top",36,"75%","44%",84,81,195,3.4,"52.5%","15.8%","23.8%",,,,,8.4,,479,"21.6%",,275,"22.2%",,0.39,0.2,0.17
"Wei","Royal Never Give Up","Jungle",43,"67%","51%",153,118,319,4,"69.4%","22.5%","22.9%",,,,,5,,304,"13.1%",,211,"17.2%",,0.43,0.34,0.39
"Weiwei","Bilibili Gaming","Jungle",28,"46%","68%",100,78,145,3.1,"70.6%","28.8%","22.3%",,,,,5.4,,307,"14.1%",,210,"18.0%",,0.49,0.37,0.51
"Wink","Invictus Gaming","ADC",16,"31%","56%",29,48,76,2.2,"64.4%","17.8%","19.9%",,,,,6.9,,428,"24.1%",,247,"22.2%",,0.82,0.18,0.62
"Wink","Invictus Gaming","Support",28,"46%","46%",20,92,230,2.7,"72.3%","5.8%","21.9%",,,,,1.1,,182,"9.1%",,109,"9.3%",,1.63,0.44,0.29
"Xiaohao","Anyone's Legend","Jungle",37,"43%","57%",101,98,233,3.4,"74.7%","22.6%","19.1%",,,,,5.6,,303,"14.9%",,203,"18.2%",,0.39,0.31,0.36
"Xiaohu","Royal Never Give Up","Middle",43,"67%","49%",138,103,371,4.9,"74.9%","20.3%","20.0%",,,,,8.6,,624,"27.8%",,286,"23.4%",,0.37,0.17,0.3
"Xiaolaohu","FunPlus Phoenix","Top",16,"31%","50%",47,55,40,1.6,"52.4%","28.3%","22.7%",,,,,8.7,,498,"25.0%",,283,"25.7%",,0.36,0.15,0.17
"Xiaoxiang","ThunderTalk Gaming","Top",13,"38%","62%",30,42,67,2.3,"63.4%","19.6%","30.2%",,,,,7.9,,479,"26.5%",,248,"21.7%",,0.35,0.13,0.23
"Xing","Team WE","ADC",27,"15%","59%",85,65,100,2.8,"69.8%","32.1%","15.7%",,,,,9.6,,511,"28.0%",,294,"27.7%",,0.51,0.14,0.42
"XinLiu","Invictus Gaming","Support",15,"33%","33%",7,48,95,2.1,"64.6%","4.4%","22.0%",,,,,2.7,,157,"8.7%",,120,"10.6%",,1.54,0.5,0.3
"xiye","Team WE","Middle",7,"14%","71%",20,19,21,2.2,"63.1%","30.8%","18.4%",,,,,8.3,,391,"24.1%",,266,"24.6%",,0.5,0.15,0.26
"XLB","Victory Five","Jungle",18,"83%","44%",71,36,149,6.1,"70.1%","22.6%","20.7%",,,,,4.9,,379,"15.3%",,219,"17.7%",,0.37,0.31,0.5
"XUN","Invictus Gaming","Jungle",44,"41%","50%",149,140,248,2.8,"78.0%","29.3%","21.1%",,,,,6.1,,379,"19.3%",,229,"20.1%",,0.34,0.32,0.33
"Yagao","JD Gaming","Middle",42,"71%","48%",143,76,326,6.2,"66.1%","20.1%","16.4%",,,,,8.5,,569,"23.5%",,277,"21.9%",,0.43,0.14,0.31
"yaoyao","ThunderTalk Gaming","Support",30,"50%","63%",21,78,276,3.8,"72.6%","5.1%","20.6%",,,,,1.2,,127,"6.5%",,107,"9.1%",,1.74,0.51,0.27
"YeG","LGD Gaming","Middle",19,"37%","32%",37,56,96,2.4,"56.4%","15.7%","18.8%",,,,,7.7,,428,"20.8%",,233,"21.2%",,0.36,0.24,0.22
"Yuekai","Invictus Gaming","Middle",21,"33%","43%",42,67,117,2.4,"70.4%","18.6%","20.6%",,,,,8.1,,429,"24.1%",,243,"22.1%",,0.48,0.24,0.26
"yuyanjia","Rare Atom","Support",33,"30%","58%",25,117,211,2,"69.0%","7.3%","22.9%",,,,,1.3,,154,"7.9%",,102,"9.3%",,1.61,0.38,0.3
"Zdz","Anyone's Legend","Top",37,"43%","54%",105,115,173,2.4,"62.2%","23.5%","22.4%",,,,,8.4,,526,"26.0%",,279,"24.8%",,0.44,0.23,0.16
"Zika","Invictus Gaming","Top",44,"41%","48%",100,111,177,2.5,"54.4%","19.6%","16.8%",,,,,8.5,,391,"19.9%",,265,"23.2%",,0.38,0.19,0.21
"Zoom","Ultra Prime","Top",36,"28%","64%",70,109,148,2,"61.6%","19.8%","19.5%",,,,,8.4,,480,"24.0%",,250,"23.9%",,0.44,0.18,0.19
"Zorah","Rare Atom","Support",9,"44%","44%",10,22,61,3.2,"79.8%","11.2%","19.5%",,,,,0.9,,195,"9.7%",,106,"9.2%",,1.84,0.53,0.32
